Date,Open,High,Low,Close,Adj Close,Volume,Day,Day of the week
12/15/2015,0.28,0.3,0.28,0.29,0.29,61000,3,Tuesday
12/16/2015,0.3,0.3,0.28,0.3,0.3,277400,4,Wednesday
12/17/2015,0.29,0.3,0.28,0.28,0.28,77200,5,Thursday
12/18/2015,0.28,0.29,0.28,0.29,0.29,45800,6,Friday
12/21/2015,0.29,0.3,0.29,0.29,0.29,82200,2,Monday
12/22/2015,0.29,0.3,0.29,0.29,0.29,77500,3,Tuesday
12/23/2015,0.29,0.29,0.28,0.29,0.29,132400,4,Wednesday
12/24/2015,0.3,0.3,0.29,0.29,0.29,41300,5,Thursday
12/28/2015,0.28,0.3,0.28,0.28,0.28,135500,2,Monday
12/29/2015,0.29,0.3,0.29,0.3,0.3,81400,3,Tuesday
12/30/2015,0.3,0.3,0.28,0.29,0.29,123400,4,Wednesday
12/31/2015,0.29,0.31,0.29,0.31,0.31,85100,5,Thursday
1/4/2016,0.32,0.32,0.28,0.32,0.32,79700,2,Monday
1/5/2016,0.31,0.32,0.3,0.3,0.3,33600,3,Tuesday
1/6/2016,0.3,0.3,0.29,0.29,0.29,85700,4,Wednesday
1/7/2016,0.3,0.3,0.28,0.28,0.28,50300,5,Thursday
1/8/2016,0.29,0.29,0.28,0.28,0.28,99100,6,Friday
1/11/2016,0.29,0.29,0.28,0.28,0.28,115600,2,Monday
1/12/2016,0.3,0.3,0.28,0.29,0.29,83200,3,Tuesday
1/13/2016,0.28,0.29,0.28,0.29,0.29,89600,4,Wednesday
1/14/2016,0.28,0.28,0.25,0.25,0.25,549900,5,Thursday
1/15/2016,0.25,0.26,0.21,0.24,0.24,405100,6,Friday
1/19/2016,0.22,0.23,0.21,0.22,0.22,210400,3,Tuesday
1/20/2016,0.23,0.23,0.2,0.21,0.21,170500,4,Wednesday
1/21/2016,0.21,0.23,0.21,0.23,0.23,242700,5,Thursday
1/22/2016,0.27,0.27,0.22,0.22,0.22,160500,6,Friday
1/25/2016,0.22,0.27,0.22,0.25,0.25,148200,2,Monday
1/26/2016,0.27,0.27,0.25,0.27,0.27,65300,3,Tuesday
1/27/2016,0.27,0.28,0.26,0.27,0.27,86100,4,Wednesday
1/28/2016,0.27,0.27,0.25,0.27,0.27,30100,5,Thursday
1/29/2016,0.27,0.28,0.25,0.28,0.28,56500,6,Friday
2/1/2016,0.28,0.28,0.27,0.28,0.28,58400,2,Monday
2/2/2016,0.28,0.28,0.26,0.26,0.26,32000,3,Tuesday
2/3/2016,0.26,0.28,0.26,0.28,0.28,100500,4,Wednesday
2/4/2016,0.28,0.29,0.28,0.28,0.28,133400,5,Thursday
2/5/2016,0.28,0.29,0.27,0.28,0.28,18400,6,Friday
2/8/2016,0.29,0.31,0.27,0.29,0.29,240100,2,Monday
2/9/2016,0.3,0.35,0.29,0.29,0.29,152900,3,Tuesday
2/10/2016,0.3,0.32,0.29,0.29,0.29,38800,4,Wednesday
2/11/2016,0.31,0.37,0.3,0.34,0.34,517300,5,Thursday
2/12/2016,0.34,0.35,0.32,0.33,0.33,128300,6,Friday
2/16/2016,0.32,0.37,0.32,0.35,0.35,168900,3,Tuesday
2/17/2016,0.35,0.37,0.35,0.35,0.35,116900,4,Wednesday
2/18/2016,0.37,0.37,0.33,0.37,0.37,194600,5,Thursday
2/19/2016,0.36,0.37,0.35,0.36,0.36,89100,6,Friday
2/22/2016,0.36,0.38,0.35,0.36,0.36,116500,2,Monday
2/23/2016,0.37,0.37,0.35,0.36,0.36,51700,3,Tuesday
2/24/2016,0.37,0.37,0.36,0.37,0.37,169200,4,Wednesday
2/25/2016,0.36,0.37,0.35,0.36,0.36,49800,5,Thursday
2/26/2016,0.36,0.37,0.32,0.35,0.35,107100,6,Friday
2/29/2016,0.35,0.37,0.34,0.35,0.35,103200,2,Monday
3/1/2016,0.36,0.36,0.34,0.35,0.35,111200,3,Tuesday
3/2/2016,0.33,0.34,0.31,0.33,0.33,86400,4,Wednesday
3/3/2016,0.32,0.35,0.31,0.34,0.34,137600,5,Thursday
3/4/2016,0.35,0.35,0.32,0.34,0.34,225300,6,Friday
3/7/2016,0.35,0.36,0.33,0.34,0.34,91000,2,Monday
3/8/2016,0.36,0.36,0.34,0.34,0.34,120500,3,Tuesday
3/9/2016,0.34,0.36,0.34,0.35,0.35,49500,4,Wednesday
3/10/2016,0.33,0.38,0.33,0.38,0.38,771300,5,Thursday
3/11/2016,0.38,0.39,0.36,0.38,0.38,761900,6,Friday
3/14/2016,0.38,0.39,0.35,0.38,0.38,357800,2,Monday
3/15/2016,0.37,0.37,0.32,0.32,0.32,274000,3,Tuesday
3/16/2016,0.34,0.35,0.33,0.34,0.34,120800,4,Wednesday
3/17/2016,0.34,0.36,0.34,0.35,0.35,153800,5,Thursday
3/18/2016,0.36,0.36,0.35,0.36,0.36,127300,6,Friday
3/21/2016,0.35,0.36,0.34,0.35,0.35,252500,2,Monday
3/22/2016,0.36,0.36,0.33,0.35,0.35,93500,3,Tuesday
3/23/2016,0.34,0.34,0.3,0.31,0.31,104600,4,Wednesday
3/24/2016,0.31,0.35,0.31,0.35,0.35,69300,5,Thursday
3/28/2016,0.34,0.34,0.32,0.33,0.33,60300,2,Monday
3/29/2016,0.32,0.34,0.32,0.32,0.32,94100,3,Tuesday
3/30/2016,0.33,0.35,0.31,0.33,0.33,138300,4,Wednesday
3/31/2016,0.33,0.35,0.32,0.32,0.32,183600,5,Thursday
4/1/2016,0.33,0.34,0.31,0.34,0.34,36500,6,Friday
4/4/2016,0.34,0.34,0.31,0.31,0.31,158500,2,Monday
4/5/2016,0.33,0.33,0.31,0.31,0.31,64000,3,Tuesday
4/6/2016,0.31,0.32,0.31,0.32,0.32,36500,4,Wednesday
4/7/2016,0.33,0.33,0.3,0.3,0.3,129300,5,Thursday
4/8/2016,0.3,0.34,0.29,0.34,0.34,197300,6,Friday
4/11/2016,0.34,0.34,0.31,0.31,0.31,309500,2,Monday
4/12/2016,0.32,0.34,0.31,0.33,0.33,218300,3,Tuesday
4/13/2016,0.34,0.35,0.33,0.35,0.35,400700,4,Wednesday
4/14/2016,0.35,0.35,0.32,0.35,0.35,43100,5,Thursday
4/15/2016,0.34,0.37,0.33,0.36,0.36,160300,6,Friday
4/18/2016,0.38,0.39,0.37,0.39,0.39,588500,2,Monday
4/19/2016,0.39,0.41,0.38,0.39,0.39,561900,3,Tuesday
4/20/2016,0.4,0.44,0.39,0.4,0.4,354000,4,Wednesday
4/21/2016,0.42,0.44,0.4,0.43,0.43,208300,5,Thursday
4/22/2016,0.43,0.47,0.42,0.44,0.44,453300,6,Friday
4/25/2016,0.43,0.45,0.42,0.44,0.44,1190000,2,Monday
4/26/2016,0.45,0.48,0.42,0.44,0.44,526400,3,Tuesday
4/27/2016,0.45,0.45,0.4,0.42,0.42,586100,4,Wednesday
4/28/2016,0.4,0.42,0.39,0.4,0.4,560800,5,Thursday
4/29/2016,0.41,0.43,0.41,0.43,0.43,320500,6,Friday
5/2/2016,0.45,0.45,0.42,0.45,0.45,207300,2,Monday
5/3/2016,0.44,0.44,0.41,0.42,0.42,100800,3,Tuesday
5/4/2016,0.42,0.42,0.38,0.39,0.39,207000,4,Wednesday
5/5/2016,0.39,0.39,0.37,0.37,0.37,96000,5,Thursday
5/6/2016,0.39,0.39,0.37,0.38,0.38,275500,6,Friday
5/9/2016,0.36,0.37,0.34,0.35,0.35,169900,2,Monday
5/10/2016,0.35,0.35,0.33,0.34,0.34,149800,3,Tuesday
5/11/2016,0.34,0.35,0.33,0.35,0.35,136400,4,Wednesday
5/12/2016,0.35,0.36,0.35,0.36,0.36,143000,5,Thursday
5/13/2016,0.36,0.36,0.34,0.36,0.36,97800,6,Friday
5/16/2016,0.35,0.36,0.34,0.34,0.34,175300,2,Monday
5/17/2016,0.34,0.36,0.34,0.35,0.35,156800,3,Tuesday
5/18/2016,0.34,0.36,0.33,0.33,0.33,429600,4,Wednesday
5/19/2016,0.33,0.35,0.32,0.35,0.35,129100,5,Thursday
5/20/2016,0.35,0.36,0.33,0.35,0.35,117400,6,Friday
5/23/2016,0.34,0.38,0.34,0.38,0.38,137800,2,Monday
5/24/2016,0.36,0.36,0.34,0.34,0.34,273400,3,Tuesday
5/25/2016,0.34,0.35,0.34,0.35,0.35,364200,4,Wednesday
5/26/2016,0.35,0.35,0.34,0.34,0.34,141200,5,Thursday
5/27/2016,0.33,0.34,0.31,0.32,0.32,469500,6,Friday
5/31/2016,0.33,0.34,0.3,0.32,0.32,434500,3,Tuesday
6/1/2016,0.34,0.34,0.31,0.32,0.32,106400,4,Wednesday
6/2/2016,0.31,0.32,0.3,0.31,0.31,105400,5,Thursday
6/3/2016,0.35,0.36,0.33,0.36,0.36,338800,6,Friday
6/6/2016,0.35,0.38,0.34,0.36,0.36,200100,2,Monday
6/7/2016,0.35,0.36,0.34,0.35,0.35,145300,3,Tuesday
6/8/2016,0.36,0.37,0.34,0.35,0.35,261300,4,Wednesday
6/9/2016,0.35,0.37,0.34,0.36,0.36,85900,5,Thursday
6/10/2016,0.36,0.37,0.32,0.33,0.33,394100,6,Friday
6/13/2016,0.34,0.35,0.33,0.33,0.33,235200,2,Monday
6/14/2016,0.34,0.34,0.33,0.33,0.33,267200,3,Tuesday
6/15/2016,0.33,0.35,0.32,0.34,0.34,133200,4,Wednesday
6/16/2016,0.35,0.35,0.31,0.35,0.35,695400,5,Thursday
6/17/2016,0.34,0.34,0.33,0.33,0.33,160400,6,Friday
6/20/2016,0.31,0.34,0.31,0.33,0.33,119900,2,Monday
6/21/2016,0.33,0.35,0.31,0.31,0.31,85800,3,Tuesday
6/22/2016,0.32,0.32,0.31,0.31,0.31,207300,4,Wednesday
6/23/2016,0.31,0.32,0.31,0.31,0.31,125000,5,Thursday
6/24/2016,0.34,0.34,0.28,0.3,0.3,884000,6,Friday
6/27/2016,0.3,0.31,0.3,0.3,0.3,166200,2,Monday
6/28/2016,0.3,0.31,0.29,0.31,0.31,33600,3,Tuesday
6/29/2016,0.32,0.32,0.3,0.31,0.31,185000,4,Wednesday
6/30/2016,0.32,0.32,0.3,0.31,0.31,72200,5,Thursday
7/1/2016,0.32,0.34,0.32,0.34,0.34,209900,6,Friday
7/5/2016,0.33,0.36,0.3,0.35,0.35,818300,3,Tuesday
7/6/2016,0.37,0.37,0.33,0.34,0.34,799100,4,Wednesday
7/7/2016,0.36,0.36,0.33,0.34,0.34,983000,5,Thursday
7/8/2016,0.35,0.45,0.34,0.42,0.42,2526900,6,Friday
7/11/2016,0.45,0.58,0.45,0.54,0.54,5857600,2,Monday
7/12/2016,0.53,0.53,0.47,0.47,0.47,2071100,3,Tuesday
7/13/2016,0.47,0.49,0.44,0.45,0.45,802500,4,Wednesday
7/14/2016,0.46,0.53,0.45,0.53,0.53,2334900,5,Thursday
7/15/2016,0.51,0.54,0.49,0.5,0.5,1417100,6,Friday
7/18/2016,0.55,0.55,0.49,0.49,0.49,813900,2,Monday
7/19/2016,0.49,0.49,0.46,0.47,0.47,597000,3,Tuesday
7/20/2016,0.45,0.46,0.44,0.44,0.44,896400,4,Wednesday
7/21/2016,0.44,0.47,0.44,0.46,0.46,717500,5,Thursday
7/22/2016,0.46,0.46,0.44,0.44,0.44,263800,6,Friday
7/25/2016,0.44,0.45,0.42,0.44,0.44,720100,2,Monday
7/26/2016,0.44,0.46,0.43,0.45,0.45,440600,3,Tuesday
7/27/2016,0.46,0.48,0.44,0.47,0.47,678600,4,Wednesday
7/28/2016,0.44,0.52,0.44,0.52,0.52,2529800,5,Thursday
7/29/2016,0.52,0.55,0.52,0.54,0.54,1505300,6,Friday
8/1/2016,0.55,0.69,0.55,0.64,0.64,2659200,2,Monday
8/2/2016,0.59,0.61,0.56,0.6,0.6,2430400,3,Tuesday
8/3/2016,0.61,0.69,0.61,0.65,0.65,2091100,4,Wednesday
8/4/2016,0.67,0.7,0.66,0.68,0.68,2319000,5,Thursday
8/5/2016,0.68,0.7,0.66,0.7,0.7,1984300,6,Friday
8/8/2016,0.74,0.79,0.73,0.77,0.77,2502200,2,Monday
8/9/2016,0.78,0.8,0.7,0.71,0.71,2440700,3,Tuesday
8/10/2016,0.72,0.76,0.7,0.74,0.74,1873500,4,Wednesday
8/11/2016,0.75,0.75,0.7,0.72,0.72,1488000,5,Thursday
8/12/2016,0.84,0.89,0.81,0.85,0.85,8233900,6,Friday
8/15/2016,0.89,0.99,0.87,0.94,0.94,6363500,2,Monday
8/16/2016,1,1.16,0.99,1.04,1.04,10306900,3,Tuesday
8/17/2016,1.02,1.05,0.85,0.96,0.96,7325400,4,Wednesday
8/18/2016,1,1.05,0.89,0.95,0.95,3495700,5,Thursday
8/19/2016,0.88,0.92,0.85,0.89,0.89,2322000,6,Friday
8/22/2016,0.86,0.89,0.75,0.79,0.79,4626600,2,Monday
8/23/2016,0.76,0.85,0.75,0.85,0.85,2606100,3,Tuesday
8/24/2016,0.83,0.84,0.75,0.78,0.78,2138700,4,Wednesday
8/25/2016,0.76,0.81,0.75,0.8,0.8,1554000,5,Thursday
8/26/2016,0.8,0.84,0.77,0.78,0.78,1262300,6,Friday
8/29/2016,0.79,0.79,0.76,0.76,0.76,989300,2,Monday
8/30/2016,0.75,0.78,0.73,0.74,0.74,1835500,3,Tuesday
8/31/2016,0.73,0.73,0.68,0.69,0.69,1330000,4,Wednesday
9/1/2016,0.71,0.75,0.67,0.74,0.74,1730700,5,Thursday
9/2/2016,0.76,0.79,0.72,0.79,0.79,1752900,6,Friday
9/6/2016,0.81,0.87,0.81,0.85,0.85,1503800,3,Tuesday
9/7/2016,0.87,0.88,0.8,0.83,0.83,1602400,4,Wednesday
9/8/2016,0.84,0.85,0.81,0.84,0.84,719400,5,Thursday
9/9/2016,0.85,0.85,0.78,0.79,0.79,1455900,6,Friday
9/12/2016,0.79,0.8,0.75,0.8,0.8,654400,2,Monday
9/13/2016,0.78,0.79,0.75,0.78,0.78,514400,3,Tuesday
9/14/2016,0.77,0.79,0.77,0.78,0.78,503300,4,Wednesday
9/15/2016,0.76,0.77,0.74,0.75,0.75,543800,5,Thursday
9/16/2016,0.74,0.75,0.74,0.74,0.74,339700,6,Friday
9/19/2016,0.75,0.77,0.73,0.74,0.74,451800,2,Monday
9/20/2016,0.74,0.76,0.73,0.75,0.75,343400,3,Tuesday
9/21/2016,0.75,0.84,0.75,0.83,0.83,1184300,4,Wednesday
9/22/2016,0.85,0.9,0.79,0.81,0.81,1180600,5,Thursday
9/23/2016,0.8,0.85,0.78,0.79,0.79,565600,6,Friday
9/26/2016,0.8,0.82,0.74,0.76,0.76,548000,2,Monday
9/27/2016,0.72,0.76,0.72,0.73,0.73,733100,3,Tuesday
9/28/2016,0.72,0.75,0.68,0.75,0.75,954300,4,Wednesday
9/29/2016,0.75,0.75,0.7,0.71,0.71,679400,5,Thursday
9/30/2016,0.74,0.74,0.69,0.71,0.71,510100,6,Friday
10/3/2016,0.72,0.72,0.68,0.7,0.7,607300,2,Monday
10/4/2016,0.68,0.68,0.6,0.64,0.64,1897500,3,Tuesday
10/5/2016,0.64,0.65,0.62,0.64,0.64,750700,4,Wednesday
10/6/2016,0.6,0.63,0.57,0.58,0.58,1355000,5,Thursday
10/7/2016,0.6,0.64,0.6,0.62,0.62,495000,6,Friday
10/10/2016,0.64,0.67,0.62,0.66,0.66,722100,2,Monday
10/11/2016,0.62,0.65,0.6,0.6,0.6,599800,3,Tuesday
10/12/2016,0.6,0.6,0.57,0.58,0.58,674000,4,Wednesday
10/13/2016,0.57,0.61,0.54,0.61,0.61,1029000,5,Thursday
10/14/2016,0.61,0.63,0.59,0.62,0.62,459300,6,Friday
10/17/2016,0.63,0.64,0.6,0.6,0.6,543200,2,Monday
10/18/2016,0.61,0.69,0.61,0.68,0.68,1450500,3,Tuesday
10/19/2016,0.69,0.74,0.69,0.69,0.69,1549600,4,Wednesday
10/20/2016,0.72,0.72,0.67,0.7,0.7,579100,5,Thursday
10/21/2016,0.71,0.71,0.68,0.69,0.69,551100,6,Friday
10/24/2016,0.71,0.79,0.7,0.74,0.74,1727200,2,Monday
10/25/2016,0.77,0.77,0.74,0.75,0.75,987200,3,Tuesday
10/26/2016,0.75,0.75,0.73,0.73,0.73,406800,4,Wednesday
10/27/2016,0.73,0.75,0.7,0.73,0.73,811200,5,Thursday
10/28/2016,0.77,1.04,0.77,0.85,0.85,7081400,6,Friday
10/31/2016,0.82,0.91,0.81,0.84,0.84,2822300,2,Monday
11/1/2016,0.87,0.92,0.84,0.85,0.85,1807300,3,Tuesday
11/2/2016,0.86,0.88,0.83,0.84,0.84,2202700,4,Wednesday
11/3/2016,0.86,0.86,0.76,0.77,0.77,1397100,5,Thursday
11/4/2016,0.79,0.79,0.71,0.73,0.73,2033600,6,Friday
11/7/2016,0.75,0.75,0.7,0.75,0.75,1738500,2,Monday
11/8/2016,0.75,0.78,0.74,0.75,0.75,1095800,3,Tuesday
11/9/2016,0.94,0.94,0.85,0.93,0.93,5738000,4,Wednesday
11/10/2016,0.92,0.93,0.88,0.89,0.89,1478400,5,Thursday
11/11/2016,0.88,0.9,0.82,0.89,0.89,1584500,6,Friday
11/14/2016,0.88,0.91,0.86,0.89,0.89,2668100,2,Monday
11/15/2016,0.92,1.24,0.91,1.24,1.24,8815200,3,Tuesday
11/16/2016,1.28,1.55,1.16,1.32,1.32,13831800,4,Wednesday
11/17/2016,1.32,1.33,1.16,1.22,1.22,3801500,5,Thursday
11/18/2016,1.18,1.4,1.13,1.36,1.36,3369500,6,Friday
11/21/2016,1.39,1.42,1.24,1.31,1.31,3011200,2,Monday
11/22/2016,1.34,1.34,1.25,1.29,1.29,1411800,3,Tuesday
11/23/2016,1.19,1.3,1.17,1.29,1.29,2573800,4,Wednesday
11/25/2016,1.25,1.28,1.21,1.26,1.26,740900,6,Friday
11/28/2016,1.28,1.3,1.2,1.23,1.23,1489900,2,Monday
11/29/2016,1.2,1.25,1.19,1.23,1.23,795500,3,Tuesday
11/30/2016,1.23,1.24,1.19,1.2,1.2,1140500,4,Wednesday
12/1/2016,1.17,1.2,1.14,1.19,1.19,1585400,5,Thursday
12/2/2016,1.19,1.5,1.18,1.45,1.45,7812900,6,Friday
12/5/2016,1.47,1.5,1.38,1.48,1.48,3178500,2,Monday
12/6/2016,1.47,1.52,1.4,1.42,1.42,3331700,3,Tuesday
12/7/2016,1.46,1.63,1.45,1.52,1.52,5312700,4,Wednesday
12/8/2016,1.62,1.94,1.54,1.91,1.91,7446300,5,Thursday
12/9/2016,2.02,2.05,1.63,1.75,1.75,8664300,6,Friday
12/12/2016,1.75,1.75,1.65,1.67,1.67,2044900,2,Monday
12/13/2016,1.66,1.69,1.52,1.67,1.67,3098200,3,Tuesday
12/14/2016,1.7,1.8,1.63,1.65,1.65,2806900,4,Wednesday
12/15/2016,1.58,1.69,1.53,1.62,1.62,2410500,5,Thursday
12/16/2016,1.61,1.65,1.55,1.59,1.59,1571500,6,Friday
12/19/2016,1.61,1.77,1.57,1.75,1.75,2057000,2,Monday
12/20/2016,1.73,1.79,1.66,1.78,1.78,1903500,3,Tuesday
12/21/2016,1.8,1.85,1.66,1.72,1.72,2175300,4,Wednesday
12/22/2016,1.74,1.78,1.68,1.72,1.72,1834800,5,Thursday
12/23/2016,1.75,1.95,1.72,1.89,1.89,4068600,6,Friday
12/27/2016,2,2.5,1.97,2.46,2.46,11016200,3,Tuesday
12/28/2016,2.25,2.3,2.05,2.17,2.17,9343200,4,Wednesday
12/29/2016,2.23,2.25,2.11,2.22,2.22,3741500,5,Thursday
12/30/2016,2.23,2.23,2.01,2.07,2.07,5067400,6,Friday
1/3/2017,2.05,2.07,1.9,1.94,1.94,5362000,3,Tuesday
1/4/2017,1.94,1.94,1.72,1.88,1.88,5446000,4,Wednesday
1/5/2017,1.89,2.07,1.88,2.05,2.05,4207500,5,Thursday
1/6/2017,2.02,2.05,1.91,1.92,1.92,2576700,6,Friday
1/9/2017,2.03,2.08,1.95,2.04,2.04,5626900,2,Monday
1/10/2017,2.06,2.19,2.05,2.08,2.08,4210500,3,Tuesday
1/11/2017,2.1,2.13,2.07,2.11,2.11,3024800,4,Wednesday
1/12/2017,2.02,2.14,1.93,2.09,2.09,5778500,5,Thursday
1/13/2017,2.05,2.35,2.05,2.28,2.28,6311500,6,Friday
1/17/2017,2.49,2.59,2.43,2.5,2.5,10715400,3,Tuesday
1/18/2017,2.6,2.61,2.5,2.53,2.53,7656800,4,Wednesday
1/19/2017,2.5,2.52,2.28,2.46,2.46,7500800,5,Thursday
1/20/2017,2.5,2.75,2.48,2.63,2.63,9078700,6,Friday
1/23/2017,2.78,2.96,2.7,2.96,2.96,14975000,2,Monday
1/24/2017,3.16,3.45,3.06,3.32,3.32,30999400,3,Tuesday
1/25/2017,3.17,3.2,2.75,3.11,3.11,15085000,4,Wednesday
1/26/2017,2.94,3,2.75,2.95,2.95,11337300,5,Thursday
1/27/2017,2.89,3.06,2.86,3,3,6132400,6,Friday
1/30/2017,3,3.19,2.9,2.99,2.99,10771400,2,Monday
1/31/2017,3.06,3.06,2.84,2.9,2.9,7207100,3,Tuesday
2/1/2017,2.9,3.04,2.8,3.04,3.04,7818500,4,Wednesday
2/2/2017,3.07,3.08,2.96,2.97,2.97,5479600,5,Thursday
2/3/2017,3,3,2.9,2.93,2.93,4127600,6,Friday
2/6/2017,2.95,3.05,2.95,3.01,3.01,5061200,2,Monday
2/7/2017,3.01,3.05,2.93,2.96,2.96,4995300,3,Tuesday
2/8/2017,3.03,3.05,2.86,3.05,3.05,8239600,4,Wednesday
2/9/2017,3.07,3.07,2.92,3.04,3.04,7468900,5,Thursday
2/10/2017,3.01,3.41,2.96,3.36,3.36,12718700,6,Friday
2/13/2017,3.35,3.4,3.17,3.18,3.18,8753000,2,Monday
2/14/2017,3.01,3.02,1.92,2.5,2.5,65061200,3,Tuesday
2/15/2017,2.46,2.68,2.01,2.54,2.54,19038000,4,Wednesday
2/16/2017,2.54,2.66,2.24,2.26,2.26,14445700,5,Thursday
2/17/2017,2.34,2.47,2.18,2.26,2.26,13197100,6,Friday
2/21/2017,2.3,2.32,1.59,1.66,1.66,33628200,3,Tuesday
2/22/2017,1.5,1.66,1.37,1.39,1.39,27581900,4,Wednesday
2/23/2017,1.67,1.87,1.58,1.65,1.65,30089100,5,Thursday
2/24/2017,1.7,1.76,1.47,1.55,1.55,17212200,6,Friday
2/27/2017,1.57,1.75,1.55,1.58,1.58,10744600,2,Monday
2/28/2017,1.63,1.69,1.45,1.54,1.54,10905800,3,Tuesday
3/1/2017,1.54,1.67,1.51,1.6,1.6,11830700,4,Wednesday
3/2/2017,1.6,1.6,1.45,1.48,1.48,6749700,5,Thursday
3/3/2017,1.46,1.49,1.29,1.44,1.44,8218900,6,Friday
3/6/2017,1.4,1.43,1.35,1.4,1.4,3222200,2,Monday
3/7/2017,1.36,1.37,1.18,1.19,1.19,13523300,3,Tuesday
3/8/2017,1.18,1.34,1.08,1.32,1.32,11235500,4,Wednesday
3/9/2017,1.3,1.33,1.21,1.23,1.23,4754500,5,Thursday
3/10/2017,1.23,1.27,1.17,1.19,1.19,4334800,6,Friday
3/13/2017,1.24,1.27,1.16,1.2,1.2,4184900,2,Monday
3/14/2017,1.19,1.21,1.06,1.08,1.08,6270800,3,Tuesday
3/15/2017,1.1,1.27,1.07,1.26,1.26,6603500,4,Wednesday
3/16/2017,1.34,1.36,1.21,1.23,1.23,4855400,5,Thursday
3/17/2017,1.22,1.35,1.21,1.35,1.35,4027300,6,Friday
3/20/2017,1.37,1.58,1.36,1.57,1.57,8785100,2,Monday
3/21/2017,1.59,1.6,1.38,1.42,1.42,6872400,3,Tuesday
3/22/2017,1.42,1.43,1.31,1.4,1.4,3584900,4,Wednesday
3/23/2017,1.39,1.39,1.33,1.35,1.35,1987700,5,Thursday
3/24/2017,1.38,1.4,1.31,1.34,1.34,2261800,6,Friday
3/27/2017,1.35,1.44,1.33,1.43,1.43,3287900,2,Monday
3/28/2017,1.45,1.46,1.36,1.38,1.38,2439700,3,Tuesday
3/29/2017,1.4,1.45,1.38,1.44,1.44,2118500,4,Wednesday
3/30/2017,1.45,1.5,1.39,1.42,1.42,2649300,5,Thursday
3/31/2017,1.41,1.45,1.38,1.43,1.43,3316400,6,Friday
4/3/2017,1.44,1.44,1.4,1.41,1.41,2107900,2,Monday
4/4/2017,1.41,1.43,1.33,1.34,1.34,3179500,3,Tuesday
4/5/2017,1.35,1.35,1.21,1.23,1.23,5150300,4,Wednesday
4/6/2017,1.23,1.25,1.22,1.24,1.24,1284600,5,Thursday
4/7/2017,1.26,1.3,1.25,1.27,1.27,1516300,6,Friday
4/10/2017,1.3,1.4,1.28,1.39,1.39,3068700,2,Monday
4/11/2017,1.39,1.42,1.34,1.38,1.38,2943400,3,Tuesday
4/12/2017,1.55,1.85,1.47,1.82,1.82,23967300,4,Wednesday
4/13/2017,1.8,1.81,1.61,1.64,1.64,9108700,5,Thursday
4/17/2017,1.6,1.7,1.49,1.54,1.54,4750900,2,Monday
4/18/2017,1.53,1.55,1.46,1.52,1.52,3309200,3,Tuesday
4/19/2017,1.5,1.52,1.43,1.44,1.44,3276800,4,Wednesday
4/20/2017,1.42,1.53,1.42,1.49,1.49,2656900,5,Thursday
4/21/2017,1.5,1.52,1.46,1.51,1.51,1304500,6,Friday
4/24/2017,1.48,1.53,1.46,1.49,1.49,1999800,2,Monday
4/25/2017,1.5,1.52,1.46,1.5,1.5,2098700,3,Tuesday
4/26/2017,1.5,1.73,1.5,1.65,1.65,6997200,4,Wednesday
4/27/2017,1.7,1.71,1.47,1.53,1.53,4842600,5,Thursday
4/28/2017,1.55,1.6,1.53,1.6,1.6,1761700,6,Friday
5/1/2017,1.6,1.65,1.55,1.57,1.57,1825100,2,Monday
5/2/2017,1.58,1.63,1.56,1.61,1.61,2784600,3,Tuesday
5/3/2017,1.61,1.63,1.47,1.51,1.51,4470300,4,Wednesday
5/4/2017,1.48,1.48,1.37,1.47,1.47,3846600,5,Thursday
5/5/2017,1.72,1.72,1.57,1.6,1.6,12231800,6,Friday
5/8/2017,1.64,1.89,1.62,1.83,1.83,15270100,2,Monday
5/9/2017,1.88,2.09,1.87,2.08,2.08,15677300,3,Tuesday
5/10/2017,2.18,2.31,1.64,2.04,2.04,26577100,4,Wednesday
5/11/2017,2.03,2.2,1.92,2.17,2.17,9517900,5,Thursday
5/12/2017,2.42,2.42,1.65,1.86,1.86,35549400,6,Friday
5/15/2017,1.88,1.95,1.66,1.83,1.83,11652500,2,Monday
5/16/2017,1.8,1.83,1.74,1.81,1.81,3714000,3,Tuesday
5/17/2017,1.79,1.9,1.75,1.79,1.79,4847300,4,Wednesday
5/18/2017,1.78,1.79,1.7,1.73,1.73,4240300,5,Thursday
5/19/2017,1.74,1.8,1.71,1.77,1.77,2649300,6,Friday
5/22/2017,1.77,1.83,1.75,1.8,1.8,2401800,2,Monday
5/23/2017,1.79,1.83,1.72,1.74,1.74,2562600,3,Tuesday
5/24/2017,1.74,1.74,1.61,1.66,1.66,3911300,4,Wednesday
5/25/2017,1.63,1.66,1.6,1.66,1.66,2859500,5,Thursday
5/26/2017,1.68,1.75,1.65,1.73,1.73,3379300,6,Friday
5/30/2017,1.72,1.74,1.64,1.65,1.65,2347200,3,Tuesday
5/31/2017,1.65,1.67,1.55,1.55,1.55,3729200,4,Wednesday
6/1/2017,1.55,1.59,1.47,1.51,1.51,4303600,5,Thursday
6/2/2017,1.48,1.53,1.48,1.53,1.53,2123000,6,Friday
6/5/2017,1.56,1.8,1.56,1.79,1.79,7865500,2,Monday
6/6/2017,1.81,1.97,1.66,1.68,1.68,10719900,3,Tuesday
6/7/2017,1.64,1.78,1.64,1.68,1.68,4304200,4,Wednesday
